week,삼성전자,현대차,SK하이닉스,한국전력,NAVER,POSCO,삼성생명,삼성전자우,현대모비스,SK텔레콤,기아차,신한지주,삼성화재,KB금융,아모레퍼시픽,LG디스플레이,현대글로비스,LG화학,KT&G,LG,LG전자,LG생활건강,하나금융지주,KT,롯데쇼핑,아모레G,현대중공업,삼성SDI,기업은행,고려아연,현대제철,SK이노베이션,한화생명,강원랜드,코웨이,오리온,KCC,LG유플러스,S-Oil,롯데케미칼,현대차2우B,삼성카드,CJ,한국가스공사,현대건설,삼성전기,엔씨소프트,CJ제일제당,삼성중공업,CJ대한통운,호텔신라,한전KPS,GS,삼성증권,대우조선해양,현대차우,한샘,현대산업,현대백화점,대한항공,에스원,한국금융지주,LG이노텍,금호석유,영원무역,롯데제과,현대해상,두산중공업,효성,한국타이어월드와이드,영풍,대우건설,한화,SK네트웍스,두산,대림산업,GKL,두산인프라코어,제일기획,유한양행,현대그린푸드,롯데칠성,현대상선,한전기술,한화케미칼,LS산전,신세계,OCI,오뚜기,LS,현대홈쇼핑,하이트진로,한세실업,녹십자,LG하우시스,농심,GS건설,금호타이어,아이에스동서,아시아나항공,현대미포조선,SK케미칼,삼성엔지니어링,코리안리,태광산업,휠라코리아,영원무역홀딩스,CJ CGV,넥센타이어,메리츠종금증권,한일시멘트,코오롱인더,대상,AK홀딩스,아모레퍼시픽우,동양생명,쌍용차,동원F&B,LG상사,동원산업,무학,휴켐스,쌍용양회,키움증권,LG화학우,하나투어,SKC,녹십자홀딩스,한미약품,조광피혁,아이마켓코리아,한미사이언스,대웅제약,롯데푸드,한국콜마홀딩스,SK가스,한섬,JB금융지주,금호산업,서울가스,세아홀딩스,빙그레,한진,신도리코,풍산,현대상사,한국단자,SBS미디어홀딩스,대상홀딩스,다우기술,지역난방공사,NICE,고려제강,락앤락,에스엘,대교,S&T모티브,LG생활건강우,동원시스템즈,광동제약,대한해운,부광약품,삼천리,한국쉘석유,SBS,삼성화재우,세방전지,동아쏘시오홀딩스,신영증권,동국제강,대웅,농심홀딩스,두산건설
16Y_week28,0.0,0.0,1.03,2.37,0.55,0.0,2.13,0.0,4.86,0.0,2.85,0.0,5.27,0.0,0.0,3.96,0.0,0.0,6.04,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,1.32,2.07,0.0,2.89,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,4.44,4.71,0.09,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,3.58,0.0,0.47,2.48,1.19,2.31,0.0,0.0,0.0,0.57,0.0,0.0,3.67,0.0,0.0,3.76,0.0,4.32,0.0,0.0,0.0,0.0
16Y_week29,0.0,0.0,1.39,2.1,0.09,0.06,2.03,0.0,4.37,0.0,3.22,0.0,5.14,0.0,0.0,3.97,0.0,0.0,5.47,0.0,0.0,0.0,0.0,7.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,1.19,2.03,0.0,2.86,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,4.39,5.31,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,3.36,0.0,0.38,2.58,0.93,2.17,0.0,0.0,0.0,0.71,0.0,0.0,3.44,0.0,0.0,3.29,0.0,4.19,0.0,0.0,0.0,0.0
16Y_week30,0.0,0.0,1.38,2.09,0.08,0.1,2.05,0.0,4.44,0.0,3.17,0.0,5.14,0.0,0.0,4.01,0.0,0.0,5.53,0.0,0.0,0.0,0.0,7.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.03,0.0,0.0,0.0,1.92,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,1.26,2.05,0.0,2.78,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,4.41,5.35,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,3.33,0.0,0.29,2.5,0.91,2.18,0.0,0.0,0.0,0.71,0.0,0.0,3.45,0.0,0.0,3.33,0.0,4.16,0.0,0.0,0.0,0.0
16Y_week31,0.0,0.0,1.27,1.21,0.0,0.34,1.6,0.0,4.57,0.0,3.12,0.0,5.37,0.0,0.0,4.1,0.0,0.0,5.45,0.0,0.01,0.0,0.0,7.51,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,3.18,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.08,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.16,0.0,0.0,0.0,2.43,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,1.31,2.08,0.0,3.14,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,4.29,5.63,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,3.29,0.0,0.0,2.16,1.27,2.57,0.0,0.0,0.0,0.76,0.0,0.0,3.34,0.0,0.0,2.83,0.0,4.37,0.0,0.0,0.0,0.0
16Y_week32,0.0,0.0,1.42,0.96,0.0,0.55,1.95,0.0,4.77,0.0,3.05,0.0,5.23,0.0,0.0,3.97,0.0,0.0,5.47,0.0,0.0,0.0,0.0,7.49,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,2.56,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,1.29,1.94,0.0,3.3,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,4.81,5.45,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,4.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,3.1,0.0,0.0,1.93,1.21,2.44,0.0,0.0,0.0,0.72,0.0,0.0,3.74,0.0,0.0,3.12,0.0,4.66,0.0,0.0,0.0,0.0
16Y_week33,0.0,0.0,1.22,0.78,0.0,0.7,1.48,0.0,4.83,0.0,2.92,0.0,5.44,0.0,0.0,4.04,0.0,0.0,5.12,0.0,0.0,0.0,0.0,7.47,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,2.93,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.14,0.0,0.0,0.0,2.59,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,1.55,1.88,0.0,3.54,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,4.96,5.33,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,2.89,0.0,0.0,1.52,1.33,2.4,0.0,0.0,0.0,0.7,0.0,0.0,3.46,0.01,0.0,3.0,0.0,4.37,0.0,0.0,0.0,0.0
16Y_week34,0.0,0.0,1.48,0.93,0.0,0.6,1.03,0.0,4.91,0.0,3.05,0.0,5.42,0.0,0.0,4.25,0.0,0.0,5.05,0.0,0.0,0.0,0.0,7.39,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,2.37,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.64,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.16,0.0,0.0,0.0,2.33,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,1.35,2.19,0.0,3.46,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,4.86,5.83,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,2.8,0.0,0.0,1.58,1.49,2.2,0.0,0.0,0.0,0.64,0.0,0.0,3.26,0.32,0.0,3.03,0.0,4.77,0.0,0.0,0.0,0.0
16Y_week35,0.0,0.0,1.41,1.05,0.0,0.69,1.26,0.0,4.91,0.0,3.02,0.0,5.26,0.0,0.0,4.29,0.0,0.0,5.13,0.0,0.0,0.0,0.0,7.36,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,2.41,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.71,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.28,0.0,0.0,0.0,1.78,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,1.19,2.2,0.0,3.6,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,5.02,5.76,0.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,2.72,0.0,0.0,1.46,1.71,2.32,0.0,0.0,0.0,0.63,0.0,0.0,3.29,0.21,0.0,3.11,0.0,4.85,0.0,0.0,0.0,0.0
16Y_week36,0.0,0.0,1.22,1.58,0.0,0.7,1.5,0.0,4.59,0.0,2.98,0.0,4.61,0.0,0.0,4.16,0.0,0.0,5.4,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,2.61,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.34,0.0,0.0,0.0,1.12,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.94,2.27,0.0,3.58,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,5.35,6.26,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,2.54,0.0,0.0,1.62,1.58,2.76,0.0,0.0,0.0,0.59,0.0,0.0,3.41,0.33,0.0,2.85,0.0,4.53,0.0,0.0,0.0,0.0
16Y_week37,0.0,0.0,1.31,2.24,0.0,0.52,1.51,0.0,5.24,0.0,3.2,0.0,4.81,0.0,0.0,4.25,0.0,0.0,5.91,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,1.38,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.18,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.06,0.0,0.0,0.0,0.39,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.99,2.38,0.0,3.54,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,5.73,5.76,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,0.0,0.0,0.0,2.57,0.0,0.0,1.51,0.75,2.72,0.0,0.0,0.0,0.55,0.0,0.0,3.4,0.6,0.0,3.28,0.0,6.0,0.0,0.0,0.0,0.0
16Y_week38,0.0,0.0,1.45,2.17,0.0,0.75,1.39,0.0,5.24,0.0,3.16,0.0,4.59,0.0,0.0,4.22,0.0,0.0,5.77,0.0,0.0,0.0,0.0,6.71,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,1.34,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.12,2.29,0.0,4.01,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,5.79,5.66,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,2.73,0.0,0.0,1.44,0.95,2.55,0.0,0.0,0.0,0.45,0.0,0.0,3.26,1.01,0.0,2.91,0.0,5.57,0.0,0.0,0.0,0.0
16Y_week39,0.0,0.0,1.48,2.23,0.0,0.61,1.46,0.0,5.27,0.0,3.33,0.0,4.55,0.0,0.0,4.24,0.0,0.0,5.65,0.0,0.0,0.0,0.0,6.82,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.16,0.0,0.0,0.0,0.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.84,2.1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,5.57,5.79,0.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,2.88,0.0,0.03,1.41,0.8,2.49,0.0,0.0,0.0,0.43,0.0,0.0,3.36,0.95,0.0,2.78,0.0,5.78,0.0,0.0,0.0,0.0
16Y_week40,0.0,0.0,1.71,1.82,0.0,0.72,1.49,0.0,5.27,0.0,3.44,0.0,4.47,0.0,0.0,4.16,0.0,0.0,5.73,0.0,0.0,0.0,0.0,6.95,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.09,0.0,0.0,0.0,0.43,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.82,1.96,0.0,4.03,0.0,0.0,0.0,0.0,0.0,1.98,0.0,0.0,5.52,5.97,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,2.93,0.0,0.19,1.25,0.82,2.39,0.0,0.0,0.0,0.4,0.0,0.0,3.42,1.04,0.0,2.58,0.0,5.82,0.0,0.0,0.0,0.0
16Y_week41,0.0,0.0,1.65,1.78,0.0,0.69,1.46,0.0,5.34,0.0,3.38,0.0,4.5,0.0,0.0,4.23,0.0,0.0,5.74,0.0,0.0,0.0,0.0,6.88,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.9,5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.14,0.0,0.0,0.0,0.45,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.81,1.92,0.0,3.98,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,5.56,5.98,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,2.92,0.0,0.24,1.23,0.96,2.28,0.0,0.0,0.0,0.41,0.0,0.0,3.42,1.04,0.0,2.6,0.0,5.81,0.0,0.0,0.0,0.0
16Y_week42,0.0,0.0,1.78,1.97,0.0,0.75,1.76,0.0,4.65,0.0,3.68,0.0,3.99,0.0,0.0,3.82,0.0,0.0,5.78,0.0,0.0,0.0,0.0,6.83,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,1.04,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.28,0.0,0.0,0.0,0.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.48,1.64,0.0,3.87,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,5.77,5.73,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,2.87,0.0,0.25,1.32,1.48,2.12,0.0,0.0,0.0,0.2,0.0,0.0,3.28,1.27,0.0,2.22,0.0,5.86,0.0,0.0,0.0,0.0
16Y_week43,0.0,0.0,1.81,1.97,0.0,1.02,1.93,0.0,4.86,0.0,3.82,0.0,3.89,0.0,0.0,3.47,0.0,0.0,5.65,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,1.12,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.42,0.0,0.0,0.0,0.24,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83,0.0,0.42,1.79,0.0,4.29,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,5.13,5.96,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,2.77,0.0,0.45,1.27,1.97,1.74,0.0,0.0,0.0,0.1,0.0,0.0,3.34,1.51,0.0,2.19,0.0,6.16,0.0,0.0,0.0,0.0
16Y_week44,0.0,0.0,2.1,1.78,0.0,1.06,2.34,0.0,5.95,0.0,3.5,0.0,4.28,0.0,0.0,2.92,0.0,0.0,6.02,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.41,3.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.44,1.44,0.0,4.49,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,5.63,5.54,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,2.42,0.0,0.0,0.0,0.0,2.79,0.0,0.71,1.18,1.65,1.87,0.0,0.0,0.0,0.07,0.0,0.0,3.42,1.43,0.0,2.56,0.0,6.5,0.0,0.0,0.0,0.0
16Y_week45,0.0,0.0,2.0,1.46,0.01,1.26,2.4,0.0,6.06,0.0,3.45,0.0,3.97,0.0,0.0,2.9,0.0,0.0,5.91,0.0,0.0,0.0,0.0,6.27,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.38,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.35,0.0,0.0,0.0,0.08,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,0.47,1.54,0.0,4.81,0.0,0.0,0.0,0.0,0.0,2.07,0.0,0.0,5.48,5.9,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,2.79,0.0,0.78,1.01,1.94,1.95,0.0,0.0,0.0,0.05,0.0,0.0,3.36,1.42,0.0,2.49,0.0,6.56,0.0,0.0,0.0,0.0
